"start";"end";"today";"username";"site_id";"location";"_location_latitude";"_location_longitude";"_location_altitude";"_location_precision";"photo_1";"photo_2";"photo_3";"photo_4";"photo_5";"photo_6";"photo_6_002";"photo_6_001";"anvil_type";"anvil_type/stone";"anvil_type/wood";"hammer_material";"hammer_material/stone";"hammer_material/wood";"fragmentation";"weight_g";"length_mm_max";"length_mm_25";"length_mm_50";"length_mm_75";"width_mm_max";"width_mm_25";"width_mm_50";"width_mm_75";"THICKNESS";"hardness_1_hld";"hardness_2_hld";"hardness_3_hld";"hardness_4_hld";"hardness_5_hld";"hardness_6_hld";"hardness_7_hld";"hardness_8_hld";"hardness_9_hld";"debris_at_site";"debris_at_site/almendra";"debris_at_site/hermit_crabs";"debris_at_site/halloween_crabs";"debris_at_site/coconuts";"debris_at_site/marine_snail";"debris_at_site/river_snail";"debris_at_site/bactris_fruit";"debris_at_site/other_processed_item";"site_type_size";"site_type_persistence";"site_location";"site_location/beach";"site_location/stream_bank";"site_location/in_tree";"site_location/other";"site_location/forest";"site_location/option_6";"comments";"camera_at_site";"name_of_camera_trap";"__version__";"ID";"What_is_the_name_of_this_site";"LOCATION";"_LOCATION_latitude";"_LOCATION_longitude";"_LOCATION_altitude";"_LOCATION_precision";"Record_your_current_location";"_Record_your_current_location_latitude";"_Record_your_current_location_longitude";"_Record_your_current_location_altitude";"_Record_your_current_location_precision";"Photo_1";"Photo_2";"Photo_3";"What_type_of_anvil";"What_type_of_anvil/stone";"What_type_of_anvil/wood";"Photo_4";"What_is_hammer_material";"What_is_hammer_material/stone";"What_is_hammer_material/wooden";"Photo_5";"Fragmentation_Pattern";"Photo_6";"ANVIL";"ANVIL/stone";"ANVIL/wood";"HAMMER";"HAMMER/stone";"HAMMER/wooden";"LENGTH_001";"FRAGMENTATION";"LENGTH_001_001";"WEIGHT";"Type_of_Debris_at_Site";"Type_of_Debris_at_Site/almendras";"Type_of_Debris_at_Site/shells";"Type_of_Debris_at_Site/halloween_crab";"Type_of_Debris_at_Site/coconut";"Type_of_Debris_at_Site/marine_snail";"Type_of_Debris_at_Site/freshwater_sna";"Type_of_Debris_at_Site/other__see_com";"LENGTH";"Site_Type";"WIDTH";"Enter_a_date_and_time";"DEBRIS_AT_SITE";"DEBRIS_AT_SITE/ALMENDRAS";"DEBRIS_AT_SITE/SHELLS";"DEBRIS_AT_SITE/HCRABS";"DEBRIS_AT_SITE/COCO";"DEBRIS_AT_SITE/MARlNE_SNAIL";"DEBRIS_AT_SITE/FRESHWATER_SNA_1";"DEBRIS_AT_SITE/NUT";"DEBRIS_AT_SITE/OTHER_PROC_ITE_1";"DEBRIS_AT_SITE/RIVER_SNAIL";"DEBRIS_AT_SITE/OTHER_PROC_ITE";"SITE_TYPE";"SITE_LOCATION";"SITE_LOCATION/beach";"SITE_LOCATION/stream_bank";"SITE_LOCATION/in_tree";"SITE_LOCATION/in_stream";"SITE_LOCATION/other";"Comments";"COMMENTS";"CAMERA_AT_SITE";"Name_of_Camera_Trap";"hammerstone_shape";"hammerstone_shape/spheroid";"hammerstone_shape/ovate";"hammerstone_shape/retangular";"hammerstone_shape/irregular";"hammerstone_shape/undetermined";"site_type";"What_is_site_type";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"_tags";"_index"
"2022-01-09T21:04:11.465-05:00";"2022-01-09T21:05:49.768-05:00";"2022-01-09";"Brendan Barrett";"M17";"";"";"";"";"";"1641780297263.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"739.0";"114";"";"";"";"92";"";"";"";"65";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845271";"eeb359ec-6fe0-41c0-a248-a75865601526";"2022-01-14T21:01:59";"";"";"submitted_via_web";"zoegold";"";"61"
"2022-01-09T21:05:55.318-05:00";"2022-01-09T21:07:00.372-05:00";"2022-01-09";"Brendan Barrett";"M18";"";"";"";"";"";"1641780380163.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"954.0";"140";"";"";"";"92";"";"";"";"45";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845276";"6b0fbb4c-aa7c-4a34-96b3-25bf097737dd";"2022-01-14T21:02:01";"";"";"submitted_via_web";"zoegold";"";"62"
"2022-01-09T21:07:02.791-05:00";"2022-01-09T21:07:58.034-05:00";"2022-01-09";"Brendan Barrett";"M19";"";"";"";"";"";"1641780439753.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"600.0";"100";"";"";"";"80";"";"";"";"54";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845283";"811160f9-2229-4b0f-a827-fa4319ca70f0";"2022-01-14T21:02:04";"";"";"submitted_via_web";"zoegold";"";"63"
"2022-01-09T21:08:04.600-05:00";"2022-01-09T21:09:00.331-05:00";"2022-01-09";"Brendan Barrett";"M20";"";"";"";"";"";"1641780499177.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"982.0";"129";"";"";"";"102";"";"";"";"63";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845292";"7e7d98cf-bc0d-4727-8867-b820b8c7e802";"2022-01-14T21:02:06";"";"";"submitted_via_web";"zoegold";"";"64"
"2022-01-09T21:09:03.284-05:00";"2022-01-09T21:10:07.040-05:00";"2022-01-09";"Brendan Barrett";"M21";"";"";"";"";"";"1641780562590.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"2775.0";"176";"";"";"";"141";"";"";"";"92";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845304";"a74931d2-6786-4c53-93f2-f13578301e59";"2022-01-14T21:02:09";"";"";"submitted_via_web";"zoegold";"";"65"
"2022-01-09T21:10:16.653-05:00";"2022-01-09T21:11:20.352-05:00";"2022-01-09";"Brendan Barrett";"M22";"";"";"";"";"";"1641780638458.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"651.0";"128";"";"";"";"99";"";"";"";"49";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845316";"afd1e467-4199-47d6-bec1-1570c40a4c9b";"2022-01-14T21:02:12";"";"";"submitted_via_web";"zoegold";"";"66"
"2022-01-09T21:11:23.089-05:00";"2022-01-09T21:12:19.104-05:00";"2022-01-09";"Brendan Barrett";"M23";"";"";"";"";"";"1641780700072.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"256.0";"84";"";"";"";"50";"";"";"";"44";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845326";"d12139bb-72bf-473b-b0ae-3124c4962088";"2022-01-14T21:02:17";"";"";"submitted_via_web";"zoegold";"";"67"
"2022-01-09T21:12:21.982-05:00";"2022-01-09T21:13:26.211-05:00";"2022-01-09";"Brendan Barrett";"M24";"";"";"";"";"";"1641780760947.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"1059.0";"163";"";"";"";"76";"";"";"";"47";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845333";"b3fa7960-7b42-49f3-bc3c-faed4f2f44fa";"2022-01-14T21:02:21";"";"";"submitted_via_web";"zoegold";"";"68"
"2022-01-09T21:13:28.985-05:00";"2022-01-09T21:14:32.872-05:00";"2022-01-09";"Brendan Barrett";"M25";"";"";"";"";"";"1641780830687.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"839.0";"142";"";"";"";"80";"";"";"";"43";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845338";"3a7742f2-f8bc-420d-aa1d-e707ce41153e";"2022-01-14T21:02:24";"";"";"submitted_via_web";"zoegold";"";"69"
"2022-01-09T21:14:36.594-05:00";"2022-01-09T21:15:35.177-05:00";"2022-01-09";"Brendan Barrett";"M26";"";"";"";"";"";"1641780896193.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"943.0";"111";"";"";"";"103";"";"";"";"62";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845346";"4e963cf0-64e4-4fe5-8ea7-3eccf89f94a6";"2022-01-14T21:02:27";"";"";"submitted_via_web";"zoegold";"";"70"
"2022-01-09T21:15:37.787-05:00";"2022-01-09T21:16:31.967-05:00";"2022-01-09";"Brendan Barrett";"M27";"";"";"";"";"";"1641780956371.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"308.0";"86";"";"";"";"64";"";"";"";"33";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845353";"ad000360-8be4-450e-8e60-3924cd9deeb7";"2022-01-14T21:02:31";"";"";"submitted_via_web";"zoegold";"";"71"
"2022-01-09T21:16:34.438-05:00";"2022-01-09T21:17:39.588-05:00";"2022-01-09";"Brendan Barrett";"M28";"";"";"";"";"";"1641781012632.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"2337.0";"171";"";"";"";"127";"";"";"";"80";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845359";"fff57b54-9b71-475c-872e-cf83511fc56f";"2022-01-14T21:02:35";"";"";"submitted_via_web";"zoegold";"";"72"
"2022-01-09T21:17:47.615-05:00";"2022-01-09T21:18:55.357-05:00";"2022-01-09";"Brendan Barrett";"M29";"";"";"";"";"";"1641781088541.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"2807.0";"177";"";"";"";"145";"";"";"";"68";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845372";"a4acf567-529c-47b6-81ac-35b1a0ba2762";"2022-01-14T21:02:40";"";"";"submitted_via_web";"zoegold";"";"73"
"2022-01-09T21:18:57.656-05:00";"2022-01-09T21:21:21.103-05:00";"2022-01-09";"Brendan Barrett";"M30";"";"";"";"";"";"1641781158407.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"3589.0";"218";"";"";"";"141";"";"";"";"112";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845380";"efb3b2cc-a3bf-45c6-88b1-86a63d75b5a8";"2022-01-14T21:02:45";"";"";"submitted_via_web";"zoegold";"";"74"
"2022-01-09T21:30:46.280-05:00";"2022-01-09T21:31:50.298-05:00";"2022-01-09";"Brendan Barrett";"H01";"";"";"";"";"";"1641781865211.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"218.0";"80";"";"";"";"70";"";"";"";"30";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845387";"8a736d00-e870-4b68-9f8e-09355b9691bd";"2022-01-14T21:02:49";"";"";"submitted_via_web";"zoegold";"";"75"
"2022-01-09T21:31:53.810-05:00";"2022-01-15T12:27:23.841-05:00";"2022-01-09";"Brendan Barrett";"H02";"";"";"";"";"";"1641781929770.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"138.0";"70";"";"";"";"42";"";"";"";"34";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845394";"dc4d1e53-2331-4899-b260-c98c3a8cfd11";"2022-01-14T21:02:53";"";"";"submitted_via_web";"zoegold";"";"76"
"2022-01-09T21:32:56.581-05:00";"2022-01-15T12:27:54.348-05:00";"2022-01-09";"Brendan Barrett";"H03";"";"";"";"";"";"1641781997575.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"969.0";"119";"";"";"";"111";"";"";"";"65";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845403";"8ea7dd42-16af-4e95-8f64-0e7d7a6e7261";"2022-01-14T21:02:56";"";"";"submitted_via_web";"zoegold";"";"77"
"2022-01-09T21:33:55.924-05:00";"2022-01-15T12:28:27.016-05:00";"2022-01-09";"Brendan Barrett";"H04";"";"";"";"";"";"1641782059453.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"566.0";"135";"";"";"";"79";"";"";"";"46";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845412";"1a3dc240-134b-4357-82dd-85c2b8095449";"2022-01-14T21:03:00";"";"";"submitted_via_web";"zoegold";"";"78"
"2022-01-09T21:35:02.232-05:00";"2022-01-09T21:36:12.520-05:00";"2022-01-09";"Brendan Barrett";"H05";"";"";"";"";"";"1641782129133.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"341.0";"102";"";"";"";"82";"";"";"";"31";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845427";"f80943d4-7613-4212-a104-751d2b319ddf";"2022-01-14T21:03:05";"";"";"submitted_via_web";"zoegold";"";"79"
"2022-01-09T21:37:09.150-05:00";"2022-01-15T12:28:41.109-05:00";"2022-01-09";"Brendan Barrett";"H06";"";"";"";"";"";"1641782243709.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"585.0";"120";"";"";"";"81";"";"";"";"54";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845441";"cec3363a-bef9-4eee-9330-79394e379f1b";"2022-01-14T21:03:09";"";"";"submitted_via_web";"zoegold";"";"80"
"2022-01-09T21:38:30.572-05:00";"2022-01-09T21:39:39.034-05:00";"2022-01-09";"Brendan Barrett";"H07";"";"";"";"";"";"1641782338678.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"928.0";"133";"";"";"";"90";"";"";"";"61";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845452";"62c0a06d-aa75-4890-8032-76e03e30656e";"2022-01-14T21:03:12";"";"";"submitted_via_web";"zoegold";"";"81"
"2022-01-09T21:39:43.564-05:00";"2022-01-09T21:41:03.853-05:00";"2022-01-09";"Brendan Barrett";"H08";"";"";"";"";"";"1641782423060.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"546.0";"132";"";"";"";"77";"";"";"";"45";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845478";"2718c97b-6380-4b6e-940d-a1661ed26d96";"2022-01-14T21:03:16";"";"";"submitted_via_web";"zoegold";"";"82"
"2022-01-09T21:41:21.304-05:00";"2022-01-09T21:44:08.484-05:00";"2022-01-09";"Brendan Barrett";"H09";"";"";"";"";"";"1641782504519.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"2246.0";"159";"";"";"";"146";"";"";"";"111";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845495";"345dc856-9afe-4372-a8ed-ef091f2105be";"2022-01-14T21:03:19";"";"";"submitted_via_web";"zoegold";"";"83"
"2022-01-09T21:44:12.800-05:00";"2022-01-09T21:45:37.142-05:00";"2022-01-09";"Brendan Barrett";"H10";"";"";"";"";"";"1641782699604.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"313.0";"87";"";"";"";"75";"";"";"";"46";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845517";"1f9baffa-4e45-43df-bf2a-eab8aaf98d8a";"2022-01-14T21:03:23";"";"";"submitted_via_web";"zoegold";"";"84"
"2022-01-09T21:45:44.093-05:00";"2022-01-09T21:47:17.233-05:00";"2022-01-09";"Brendan Barrett";"H11";"";"";"";"";"";"1641782768540.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"1716.0";"151";"";"";"";"119";"";"";"";"66";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845523";"84f54a32-7b6e-4452-ab82-f4ea4c243d00";"2022-01-14T21:03:27";"";"";"submitted_via_web";"zoegold";"";"85"
"2022-01-09T21:47:21.837-05:00";"2022-01-09T21:48:36.014-05:00";"2022-01-09";"Brendan Barrett";"H12";"";"";"";"";"";"1641782867209.jpg";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"98.0";"66";"";"";"";"33";"";"";"";"30";"";"";"";"";"";"";"";"";"";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"";"option_6";"0";"0";"0";"0";"0";"1";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"undetermined";"0";"0";"0";"0";"1";"";"1";"135845533";"7341038b-7166-4fbc-8fe3-8c1a8b562649";"2022-01-14T21:03:31";"";"";"submitted_via_web";"zoegold";"";"86"
